timestamp,average_block_utilization,block_gas_limit,block_mining_reward,block_size,blocks_per_day,difficulty,distinct_miners,fee_mining_reward,hashrate,market_cap,mining_revenue,mining_reward,new_accounts,total_ether_supply,total_gas_usage,transactions_per_day,score_twitter,volume_gg,volume_twitter,volume_wiki
1512172800,74.206036440542,6719955.29340823,1.82394375E+022,17953.5179249959,6053,1570295765124592,49,3.44504596509461E+020,125605486490464,43995922960.0303,74.9033007667164,2.05496920965095E+022,95636,2.408664571875E+025,30183965304,627785,0.196259141414257,87,56,9662
1512259200,81.4464791779826,6721039.50986897,1.817540625E+022,19325.5458616686,6029,1.51011043341475E+015,42,4.07152401006738E+020,121857522474163,44056175629.69,78.0261624003676,2.07436836510067E+022,104006,2.410698225E+025,33003047721,693808,0.004171243984195,108,39,10086
1512345600,91.5144227052887,6722342.78892612,1.714734375E+022,19740.9391641686,5671,1.53031374496046E+015,48,8.04106265031308E+020,125825796807860,44147254693.4334,77.4792672983377,2.12297000150313E+022,125456,2.412740784375E+025,34887499732,701834,0.118154115091333,118,45,13371
1512432000,93.2152260139519,6726755.12329993,1.69168125E+022,19799.6190050107,5588,1.47757493583395E+015,44,1.18324450878551E+021,123387768079189,44723098837.3344,82.2220454686808,2.18129320087855E+022,117341,2.414803753125E+025,35038771633,693090,0.129655550548585,151,56,13148
1512518400,92.0578029972575,6723147.06138107,1.659084375E+022,21171.7482645232,5474,1468403087012693,43,1.54129393603679E+021,123624583969101,41892881698.3315,78.1595494209522,2.21832626860368E+022,195574,2.41686795E+025,33879579405,791746,0.097531218355647,117,82,14076
1512604800,95.1597101887801,6729785.09395973,1.757578125E+022,17900.3479607641,5811,1.48027919135735E+015,46,2.2441830967934E+021,125412542601108,40087116594.8329,77.0697935631015,2.31949643467934E+022,159822,2.418963028125E+025,37213899636,660618,0.252701746460878,90,65,18683
1512691200,96.3186161703832,6735720.85814993,1.75689375E+022,21222.3019257221,5816,1.55261941225126E+015,44,2.32071086528366E+021,127551997548141,42180699249.6843,78.3383787272462,2.27936483652837E+022,139011,2.421010321875E+025,37732772144,768095,0.200135104774377,50,48,17714
1512777600,96.7992386125225,6780857.06178136,1.760596875E+022,19890.3543847606,5827,1.55330825518593E+015,47,2.1321178067415E+021,128543449358558,45722578194.85,84.0408094192709,2.27388365567415E+022,122825,2.42307099375E+025,38247367528,708895,0.039481397766426,48,45,14021
1512864000,95.1279557114949,7552959.01658891,1.7482125E+022,20862.6217383791,5787,1.54913922235448E+015,44,1.92039939122162E+021,126799914126052,42622536653.4089,77.9720981051091,2.23290243912216E+022,115617,2.42511185625E+025,41579453266,717203,0.134372640783118,51,32,13410
1512950400,94.1348944506687,7796532.14963504,1.73829375E+022,23553.1816127911,5754,1.57548488603738E+015,42,1.53310202246527E+021,128409312123556,44902504776.208,79.457491300396,2.18777895224653E+022,121922,2.427146325E+025,42230086561,829598,0.09200022577793,53,42,16653
1513036800,94.1588007352807,7904569.24231307,1.730775E+022,25610.4082809224,5724,1.55642106098519E+015,44,1.5620623743998E+021,129143316969940,53373547992.8767,95.1148553396437,2.21630623743998E+022,149597,2.429206425E+025,42602859673,873706,0.154820597579416,76,66,20202
1513123200,92.0053699770882,7995204.81619333,1.71504375E+022,26211.4981478215,5669,1.61223997732561E+015,45,1.44779843641356E+021,134241370334264,64713723200.7672,110.538963295782,2.20868609364136E+022,196295,2.43127033125E+025,41701264747,910991,0.137585033265052,92,40,20895
1513209600,96.5762952683297,7995417.69535495,1.72606875E+022,26051.8436459246,5705,1.64133800464085E+015,42,1.71922901222273E+021,137823000273951,68039715397.75,115.486728395291,2.25379165122227E+022,220550,2.4333522E+025,44052174139,944324,0.211456805745192,80,49,16677
1513296000,91.8928050399822,7995439.50800482,1.7562375E+022,26179.9884661732,5809,1715897925520722,51,1.45743899426706E+021,143905050559296,64207598625.9745,103.321239731137,2.23149389942671E+022,196247,2.43543795E+025,42680080210,905773,0.07344661550728,142,54,13704
1513382400,91.562793187403,7996140.63260719,1.74718125E+022,26390.6436721992,5784,1.74042936520097E+015,49,1.47126235370544E+021,142155208683140,66787551759.5079,106.66762461249,2.18830748537054E+022,178046,2.43747913125E+025,42347496485,901401,0.163488990951132,126,63,12598
1513468800,90.1886506964458,7995264.85623058,1.750040625E+022,25953.9908526061,5794,1.75452014070227E+015,47,1.17547668263213E+021,143184276760321,69063877876.686,107.870883991876,2.15600079326321E+022,203918,2.439517584375E+025,41779499733,878225,0.099576149192264,140,20,13252
1513555200,93.4315376902931,7996431.05736005,1.749121875E+022,27939.4286454734,5788,1.78457727118443E+015,48,1.16380844217111E+021,147537447315629,70623484320.4296,107.970139101513,2.17495271921711E+022,218378,2.44157615625E+025,43243239022,985553,0.085970879720624,232,32,15059
1513641600,96.7309993503032,7995985.003385,1.6989375E+022,31465.3099946553,5613,1736176081020983,44,1.49000216760544E+021,144902381021323,79099678796.2056,125.335519775382,2.21442521676054E+022,230651,2.44364158125E+025,43414288480,1093987,0.201195404147813,248,33,16558
1513728000,93.3496605173318,7996528.10496149,1.690575E+022,27469.1096184847,5583,1.71606569664351E+015,44,1.73504684612904E+021,144018430166228,76154163055.6162,122.800097402961,2.2402796846129E+022,237542,2.44570835625E+025,41675597858,988392,0.249133747270871,208,38,14233
1513814400,96.1375549298065,7997276.63864492,1.68845625E+022,30222.3794586844,5579,1.74155154066852E+015,44,1.76318102714421E+021,144101295882398,78102195257.7924,124.733242671021,2.22053685271442E+022,260038,2.447752575E+025,42893506729,1074306,0.045457299377556,162,41,12161
1513900800,93.7019355304488,7996092.7912844,1.714753125E+022,29212.6734297812,5668,1.725600839707E+015,49,1.64565029327301E+021,143540430960350,64162517828.6096,103.130358925473,2.2266056543273E+022,255047,2.449814615625E+025,42467454361,1107605,0.120691088156099,83,40,11424
1513987200,87.6835795042371,7995307.93097078,1.79810625E+022,26202.1891165603,5954,1.79199549792378E+015,47,1.20910855353412E+021,149685549867082,68186150494.7531,104.131718961091,2.20660460535341E+022,214674,2.451900309375E+025,41740946797,920089,0.215824653541064,75,45,9914
1514073600,83.2363687548813,7995338.36675021,1.805625E+022,20526.1288220551,5985,1.82245471563726E+015,45,1.02523438346593E+021,149002547584046,62781569089.4425,94.0078293677532,2.15414843834659E+022,202803,2.453951934375E+025,39830350517,759075,0.085498887662816,81,38,8511
1514160000,76.484932971643,7995610.27757536,1.82075625E+022,21723.6613116926,6038,1.85301451669299E+015,45,7.57485415290846E+020,150793345681348,69216944998.0729,100.886181684383,2.12247979152908E+022,180088,2.455998665625E+025,36925009581,753028,0.246732858561058,110,39,9021
1514246400,80.8099415425412,7996428.34244748,1.8090375E+022,22444.126708903,5998,1.86596099206968E+015,49,7.44545035009095E+020,151609330605661,71812566825.6258,103.701539531058,2.11467950350091E+022,214325,2.458038890625E+025,38758530596,814796,0.117081239394209,88,29,10413
1514332800,87.0207547178541,7996406.07098611,1.80230625E+022,24741.0155700653,5973,1.8640099624075E+015,51,8.27283213094417E+020,152680538240253,72323704348.492,104.837928013021,2.13819707130944E+022,230716,2.460094359375E+025,41563317091,914302,0.203089765443382,79,23,10883
1514419200,87.754788672138,7996231.03833107,1.779815625E+022,25961.321743555,5896,1.91629075271378E+015,44,8.3403760033794E+020,156785408922844,67806761905.8397,95.2859240864344,2.12901938503379E+022,223335,2.462139975E+025,41372678029,950299,0.107453060331566,99,47,9689
1514505600,93.8020220857121,7996647.97530651,1.7496E+022,29545.456915904,5791,1870497286222620,47,1.00816727682415E+021,153753144985568,70868474133.6113,102.478041513108,2.14887922768241E+022,272779,2.4641880375E+025,43438392342,1091382,0.131255589775765,118,43,9448
1514592000,89.9836296982119,7996443.3600969,1.7464875E+022,29351.4469631424,5779,1.87436916783972E+015,49,9.7407681563076E+020,154852397222684,67621316947.34,97.2796667925001,2.15357018156308E+022,295848,2.4662442E+025,41582736607,1138071,0.210185189766713,106,43,7678
1514678400,85.6778347690666,7996505.20990367,1.78605E+022,25041.8884569883,5917,1.91949017332162E+015,48,8.72847249611759E+020,157158257940707,69485872375.4629,97.677214939293,2.13613472496118E+022,232253,2.46829305E+025,40538742827,948797,0.046855492545564,101,33,6335
1514764800,84.1810921105115,7995879.16394271,1.791759375E+022,24025.6235888795,5935,1.93485541112268E+015,47,7.6960297968269E+020,159603177257770,72209460082.4611,100.197801267216,2.14186967296827E+022,219043,2.470357959375E+025,39948594228,910367,0.158064243754889,106,51,6340
1514851200,92.7973028580648,7996448.86351797,1.740759375E+022,30151.054696996,5759,1924895697005052,44,1.05415903227686E+021,159271751595939,81918488157.6379,115.072300795483,2.16425027822769E+022,271515,2.47241679375E+025,42734595401,1155526,0.131013150596191,104,41,10701
1514937600,94.3445727940057,7997289.61221182,1.681340625E+022,32482.0670028818,5552,1.90354485436869E+015,44,1.24362713509903E+021,159003277939570,85939543987.1431,122.226375032336,2.1880158385099E+022,320114,2.474480446875E+025,41889888412,1241095,0.251075110400593,106,61,11354
1515024000,94.7581093615112,7998166.66495695,1.656009375E+022,33683.7567320022,5459,1.89607970162247E+015,44,1.48518617736029E+021,162659059588261,91044475148.5408,129.938373703895,2.24661549273603E+022,355429,2.47657854375E+025,41373277962,1351307,0.218278368904161,99,48,12828
1515110400,94.5378493033664,7997786.59000187,1.628128125E+022,33414.1635888827,5361,1.93290933399902E+015,42,3.18968854193191E+021,166847659872276,94679812749.7072,141.703887437986,2.41715947919319E+022,343249,2.478676734375E+025,40534174862,1276189,0.208825554831752,179,36,12177
1515196800,95.0069918574426,7998105.73370166,1.647825E+022,32649.5160220994,5430,1.89887201175481E+015,44,3.64947155208828E+021,163382112678070,96098795474.7455,149.711004041219,2.46430965520883E+022,310986,2.480776096875E+025,41261264971,1228918,0.113205687739304,175,47,9585
1515283200,95.5849381378942,7998047.63628159,1.680403125E+022,31265.0088447653,5540,1950136675680916,48,2.91633683306703E+021,169192413436391,103528902182.279,152.459342226948,2.4128118083067E+022,254173,2.482897275E+025,42352906025,1155126,0.071293659011996,155,51,11149
1515369600,96.0697766832675,7998281.53388582,1.646596875E+022,32508.0539594843,5430,2.00504144459909E+015,44,2.95755519025022E+021,169244991382652,109792175454.849,158.266274510438,2.36306489402502E+022,275298,2.484964584375E+025,41723746460,1220815,0.200453245890685,296,42,14735
1515456000,94.9356539156396,7998294.58277778,1.6385625E+022,33018.5096296296,5400,2.009431180358E+015,47,3.10283540677229E+021,171313311047651,117137030064.874,168.74374322924,2.39089604067723E+022,287990,2.487045196875E+025,41003459627,1260681,0.174133427788171,273,42,14687
1515542400,95.1306023726318,7998461.76618838,1.650571875E+022,30639.6114790287,5436,2.00523667336191E+015,47,3.70993070882957E+021,174761946185361,126757928766.157,186.0515958559,2.48562744588296E+022,308586,2.48915983125E+025,41362441692,1182162,0.079953830071186,354,45,17235
1515628800,94.129406730604,7998171.48805586,1.651921875E+022,31294.118706358,5442,2.07521909375819E+015,42,3.13866681063958E+021,179972415156599,118107929195.918,163.898698736261,2.42062605606396E+022,300952,2.491266590625E+025,40970811921,1176218,0.154719572873249,334,45,12743
1515715200,95.3068882356385,7998253.42063638,1.650009375E+022,30663.0925142542,5437,2.09945913632132E+015,49,2.33257031364157E+021,180786758961002,118404174648.316,157.432247463942,2.33030390636416E+022,270430,2.4933636375E+025,41445633620,1122654,0.198421018415439,219,39,11185
1515801600,95.9507281378844,7998517.7710643,1.64158125E+022,31270.7337398374,5412,2140480880488412,45,2.42008680556683E+021,181494941324747,130667863935.043,171.930834796309,2.31558993055668E+022,251397,2.49543721875E+025,41535130257,1183718,0.230885041271707,239,27,10510
1515888000,95.0167571245385,7998410.69365698,1.70983125E+022,29318.4743090007,5644,2.16867061479047E+015,45,2.24781301894659E+021,185843023517461,129638743166.216,167.818924717805,2.33323755189466E+022,229272,2.497545675E+025,42893443131,1085165,0.033240534660242,322,27,10156
1515974400,96.9130258348958,7999093.21474536,1.648115625E+022,31849.7894833609,5439,2.18906742903548E+015,47,2.23237687388261E+021,181940893609998,127594931364.182,164.017362278893,2.26874081238826E+022,243397,2.499591178125E+025,42164016046,1209525,0.15874218577742,287,21,11369
1516060800,95.9508589352164,7998914.0807734,1.6774125E+022,32776.9257318395,5534,2.20157918265881E+015,47,2.23460829253898E+021,187440005412480,108750765151.356,138.498338383787,2.3161483292539E+022,280060,2.501683865625E+025,42473598123,1281222,0.219123797178557,393,40,12568
1516147200,94.407279725581,7998860.48333931,1.6909875E+022,32423.1714439269,5582,2256842549630737,45,2.07335227864961E+021,191230836873225,91143663910.027,112.688708108985,2.29454772786496E+022,273005,2.503771078125E+025,42152509793,1279357,0.107728862143182,305,48,12326
1516233600,94.2552421259726,7999390.70650421,1.68958125E+022,31697.8403511915,5581,2275454971834877,47,2.15710895051813E+021,189752929074888,100340128759.037,123.964803756802,2.27556714505181E+022,253510,2.505830934375E+025,42079875386,1207441,0.154866267358069,250,60,9842
1516320000,89.4124977704538,7998829.4761236,1.7230125E+022,28845.7492977528,5696,2268475042749962,46,1.87012020420787E+021,189092097892190,101006214333.676,123.978236493534,2.25341202042079E+022,197040,2.507897334375E+025,40737525581,1045361,0.074940799069315,155,40,8853
1516406400,89.8825510964758,7998642.45238095,1.776403125E+022,27413.7098639456,5880,2.36253114403321E+015,46,1.77882291459375E+021,196850251225637,108339283185.274,127.875105519208,2.25631041645937E+022,178997,2.5099757625E+025,42273577269,985664,0.194155847671834,120,39,7322
1516492800,88.4958476901026,7998861.61023352,1.758553125E+022,26812.3950892857,5824,2372769489516333,48,1.32801842318595E+021,192869908852699,104659005834.907,120.929450984841,2.16457996731859E+022,174516,2.512007540625E+025,41226118097,1009720,0.250899211911282,108,33,7714
1516579200,90.0878974800439,7998499.24019691,1.77883125E+022,25874.3524019691,5891,2394824553778493,45,1.19833746267199E+021,197240411165368,98763163954.3416,112.306811350796,2.1789774962672E+022,217619,2.514066684375E+025,42448659675,974765,0.109575457782414,136,35,8164
1516665600,90.2753448757879,7998385.93732001,1.7820375E+022,25080.4008131458,5903,2.39906699386097E+015,44,1.44047118253348E+021,196701279913323,94874408917.1506,108.913729363455,2.19420961825335E+022,227194,2.516116846875E+025,42623027599,929309,0.166815753754443,176,38,7817
1516752000,86.2450989939446,7998690.90982233,1.800346875E+022,24560.1639289306,5966,2.4598050897811E+015,44,1.29324327642347E+021,201852061186898,98028155503.0721,109.355712565556,2.18853370264235E+022,230022,2.51817605625E+025,41156325078,914140,0.048621868877661,124,38,7988
1516838400,81.8628895946883,7998202.10158891,1.7851125E+022,23675.5015212982,5916,2.50804421247808E+015,50,1.06009696365272E+021,203633450816362,103085026339.935,111.531971195527,2.14177219636527E+022,141553,2.52021181875E+025,38735361150,789412,0.164158366630899,99,53,7597
1516924800,85.3065675441757,7998134.45952341,1.785665625E+022,26058.7720128443,5917,2.50101147360453E+015,49,9.60259634246824E+020,203670332503258,101177394174.054,109.248024131183,2.13830408842468E+022,177593,2.522254096875E+025,40371300330,954711,0.132497863608807,174,49,6417
1517011200,76.8530704831151,7998059.08519135,1.8126375E+022,22449.0760399334,6010,2.48515545786233E+015,44,8.1732443155151E+020,202235278058218,107857347922.135,116.571782020739,2.12570744315515E+022,147292,2.524298071875E+025,36941991456,832819,0.19698684058024,215,54,5458
1517097600,81.7190494124359,7998064.08806913,1.81531875E+022,24199.0475240944,6018,2.50057397224664E+015,43,8.87995657468676E+020,204792377634459,112153542895.225,120.78667142992,2.14543081574687E+022,170506,2.526354703125E+025,39333298620,889367,0.071580148536252,212,29,6198
1517184000,84.9494596497012,7998214.30470727,1.789153125E+022,25243.2814239919,5927,2.59081897904874E+015,47,1.27470813075402E+021,212962921171344,114678145026.297,120.79991681781,2.1826114380754E+022,158766,2.52840984375E+025,40270644893,937027,0.129341516192619,219,34,7367
1517270400,87.1005898080939,7998051.64147089,1.772934375E+022,25234.1380660538,5874,2595380398397113,45,1.06419490388394E+021,210634344369914,109386928004.587,114.152613448043,2.13907886538839E+022,176874,2.530442503125E+025,40920340798,908128,0.149966030531398,190,43,7102
1517356800,87.7116332158197,7998080.1485821,1.778165625E+022,24903.0478858889,5889,2626694616700343,44,1.07024914872962E+021,216063873158441,105865974728.686,108.869754516443,2.16272803987296E+022,168168,2.53249820625E+025,41312787959,878195,0.152803468408592,190,75,7295
1517443200,89.8955301231531,7997907.70937662,1.7503875E+022,26336.1512692108,5791,2666139347650761,42,1.55546622619963E+021,221345110424756,105734162289.77,108.621920247894,2.21377162261996E+022,163254,2.53455643125E+025,41635909044,1011550,0.123960026627817,175,60,7259
1517529600,87.1033131199114,7997435.26902775,1.7740125E+022,26186.3969010727,5873,2.71082667428615E+015,48,1.20418694754936E+021,224647210507972,89459913641.927,89.45077321767,2.18730619475494E+022,179776,2.53662331875E+025,40911500556,982533,0.177213641544357,129,55,6668
1517616000,83.0719977140921,7997659.89784317,1.8038625E+022,22592.4052833974,5981,2765913557554024,44,8.88354700838005E+020,223994180118119,91579394767.0804,89.1256605315006,2.1231729700838E+022,152460,2.53865765625E+025,39736662584,815547,0.041037650760969,126,49,5381
1517702400,81.5988911165948,7997736.91716968,1.79900625E+022,22742.2966130114,5964,2758818505189208,47,8.45642286710445E+020,223706972770319,87552525044.5541,85.0641561815878,2.11734547867104E+022,154619,2.5406904375E+025,38921449506,801428,0.149191064355145,139,48,7649
1517788800,83.5228961634615,7997424.86650083,1.81921875E+022,24170.7621890547,6030,2786247277489044,48,8.73786459380419E+020,229478421604306,75243522668.3218,72.4274536584023,2.15229739593804E+022,153373,2.54275535625E+025,40278475628,876254,0.08613762837753,119,30,13379
1517875200,83.0963117173202,7997612.28780981,1.78966875E+022,24937.338054291,5931,2.78669627588073E+015,45,9.26889632247759E+020,226773860135618,65373714953.1463,63.0758605374936,2.13240771322478E+022,151012,2.544795075E+025,39415770282,889046,0.11172943180195,124,28,7078
1517961600,82.4287697533476,7997641.26806212,1.7881125E+022,22980.0376434841,5924,2837110271338457,45,8.53219025242566E+020,232354077314710,77616069226.8198,73.0638241607419,2.13210940252426E+022,134083,2.5468418625E+025,39053124684,820431,0.019312207879797,128,42,6359
1518048000,78.1550302295065,7997299.2447145,1.811765625E+022,20101.9635425337,6007,2.82160843622649E+015,54,6.55765609936366E+020,229680233009038,79002153971.8371,74.282259464799,2.10556718599364E+022,106434,2.548881853125E+025,37545501895,682343,0.106199639537365,173,52,5978
1518134400,81.6309452632387,7996805.96343755,1.765715625E+022,22107.1031949428,5853,2.87871325127689E+015,46,6.92524571978676E+020,229630691293985,81599313623.097,75.3449810354912,2.06769308219787E+022,127670,2.55088029375E+025,38207613153,778851,0.089586918234373,112,51,5413
1518220800,83.1506697058232,7997126.79830795,1.783340625E+022,22205.9262267343,5910,2.83089621739242E+015,45,7.50065561941066E+020,229649902635457,85997109594.8725,80.7955134646318,2.10449718119411E+022,145645,2.552909784375E+025,39299517136,836314,0.130056870231027,76,35,4347
1518307200,80.5001094168627,7996539.65463466,1.720828125E+022,20918.5675486245,5707,2953315097964052,46,6.24260378799917E+020,226660097391199,80063008865.0197,72.0651674021612,1.99036666287999E+022,122108,2.554837725E+025,36737232640,740191,0.082042565095972,93,42,5133
1518393600,81.4406607270624,7996988.53713088,1.727071875E+022,22146.3660667482,5723,2.94239422294018E+015,46,6.21170304143147E+020,231713545056539,83132856435.7512,74.7212633615443,2.03233890541432E+022,143578,2.556807946875E+025,37274408347,797475,0.18578832334999,152,36,5980
1518480000,77.9379569111184,7996402.95350439,1.751990625E+022,20531.7146547271,5807,2970659773616900,44,6.17942733247059E+020,235830502167110,82217382933.9578,73.2305276605288,2.05007239832471E+022,118543,2.558796225E+025,36190577544,730671,0.065543349337776,97,55,5586
1518566400,78.2948410166762,7996825.87872938,1.719065625E+022,21818.2358722359,5698,2.95572115651736E+015,47,6.27495123904996E+020,230128891433938,85868914431.3129,76.9603129013794,2.0133776373905E+022,115849,2.560746853125E+025,35674022431,725534,0.111014072439716,81,39,5536
1518652800,80.2341419692364,7996109.28685191,1.781390625E+022,21833.2177228058,5902,2891648662383028,47,6.28497524554533E+020,235883562181430,90656347013.2034,82.7375626892346,2.10194037745545E+022,128553,2.56278594375E+025,37864928315,770024,0.159341954670301,74,46,5896
1518739200,79.6525227273152,7996375.64867617,1.777490625E+022,20716.1726069246,5892,2992149023786985,47,5.95122843063075E+020,240514756599544,90993249183.4989,80.3817361930199,2.07490290930631E+022,116288,2.564801334375E+025,37528003573,696587,0.127636606762781,128,59,4614
1518825600,81.0518624043904,7996106.95680163,1.7804625E+022,21848.7692698628,5903,2973016981706709,43,6.62058723484025E+020,238082227967925,94074423608.9846,83.9486720655392,2.0752308723484E+022,113758,2.566810359375E+025,38257305270,753773,0.101584088548044,159,23,4092
1518912000,82.3730191003093,7995808.98961822,1.80118125E+022,20739.9991627595,5972,3.00378648965282E+015,50,7.64991073386715E+020,243014670864274,91921265474.5614,81.5681245766357,2.10680535733867E+022,104152,2.568840665625E+025,39333916698,754772,0.208571936172539,166,45,4019
1518998400,83.9937424990823,7996422.00206292,1.755815625E+022,21824.9040742651,5817,2976407563909833,48,6.46662467421505E+020,239628368224037,91829839575.9818,81.5622103500371,2.07979437174215E+022,122487,2.57085579375E+025,39069846212,801205,0.146596339333503,180,23,5410
1519084800,90.3378848835062,7997037.35846347,1.682625E+022,24506.9131215222,5571,2933380114258281,49,7.20394834225614E+020,229849344601025,91703648652.0045,82.8271169453929,2.02905198342256E+022,124026,2.57281280625E+025,40246878379,852627,0.137698990344864,178,50,5340
1519171200,87.4223236258436,7996971.47720626,1.756246875E+022,23338.1986925856,5813,2909922282521062,47,7.39353727429418E+020,239933869683797,85047957948.705,77.1513901369028,2.12778224774294E+022,104430,2.574866653125E+025,40638493381,846967,0.099957668458561,182,47,4818
1519257600,82.8570058048619,7996297.55486002,1.736146875E+022,21841.6710137367,5751,2.98112302236443E+015,47,6.02282596147837E+020,238282819357046,81076495693.0317,71.5476609810882,2.05602513461478E+022,94062,2.57686245E+025,38099132506,749784,0.098929132914711,171,78,4588
1519344000,80.2267252297451,7996920.60468273,1.77973125E+022,20812.4604682728,5894,2.96670614942034E+015,49,6.23475187705639E+020,244375551683155,82589531749.8192,73.148434166414,2.11676626877056E+022,93227,2.57891686875E+025,37813944365,729775,0.18884229447208,173,45,3960
1519430400,81.7845521967321,7997143.93613707,1.744996875E+022,21326.5694011769,5778,2972336747929024,49,6.21222305040266E+020,241261546449378,82243100634.5304,72.6540820074991,2.08484410550403E+022,80535,2.580939590625E+025,37790595045,726595,0.086768706907564,185,32,3522
1519516800,80.8606349594504,7996428.55461751,1.75164375E+022,20615.0625430737,5804,3096535813097369,47,5.46003512163719E+020,247758704582663,81806704602.7684,69.394250971429,2.05625660121637E+022,76126,2.582941246875E+025,37528448691,686085,0.145398330574788,177,28,6777
1519603200,80.6225170066376,7996966.94198013,1.702396875E+022,21753.9742725337,5635,3.02923168528805E+015,52,5.35806892062581E+020,240655628331217,83907709164.7708,72.364171693561,2.03104006420626E+022,99318,2.58491870625E+025,36343519644,720568,0.141433721014216,204,31,8009
1519689600,79.9610323415283,7996298.48838447,1.70259375E+022,20984.4302181238,5639,2.97962771696128E+015,50,5.44919464420159E+020,234335304823517,85853470895.125,75.5918385381802,2.01947319644202E+022,104193,2.5868836875E+025,36053834225,669936,0.216204327966723,204,43,10418
1519776000,83.7316031868796,7996968.03225806,1.722534375E+022,21740.0713534362,5704,3.05242722989656E+015,55,7.34844159389477E+020,243805559184214,85412853426.5609,73.8392062481164,2.06339379093895E+022,98021,2.588873596875E+025,38192625520,703155,0.183167024793409,179,32,8557
1519862400,80.2370067071808,7996489.95453745,1.713140625E+022,20705.0933920705,5675,3104550924086298,50,5.54994045816673E+020,244483385271796,84689878798.676,71.5706360057777,2.02307752958167E+022,93844,2.590841175E+025,36410084848,661607,0.11744652415499,167,40,3646
1519948800,84.7756696413117,7996894.44473096,1.7567625E+022,22566.627643115,5817,3075013288416857,48,7.28363926608913E+020,251161675652289,84498831534.4544,72.5051558922111,2.11069889266089E+022,101511,2.5928790375E+025,39434672974,736053,0.224790305032697,186,32,3428
1520035200,79.7661611564446,7996587.38548636,1.75891875E+022,21235.8610396294,5829,3188900802126881,47,5.01945965415756E+020,255185881318348,84408790245.1433,69.3486326427806,2.05376334654158E+022,84995,2.59488260625E+025,37180689082,660944,0.171805377409972,201,33,3071
1520121600,82.44168231649,7997163.63661824,1.723875E+022,20820.6215648521,5713,3139750688211911,50,5.41770479121609E+020,246092496071424,83631255025.8507,69.9752452789497,2.01745204791216E+022,72015,2.59684588125E+025,37669172896,626632,0.046743350436201,216,22,2905
1520208000,82.750176320827,7996648.50210231,1.72275E+022,22740.9544498949,5708,3136285108745976,53,6.22563470890873E+020,247163950294576,84490770952.8764,70.9741563938146,2.03475634708909E+022,89005,2.59881838125E+025,37775890423,735851,0.085189772620938,225,45,3914
1520294400,79.280394959216,7997186.49216621,1.7727E+022,21640.738760218,5872,3118001193293385,47,5.15316482824157E+020,254167620420895,81518981782.894,68.3553756351888,2.08901914828242E+022,95677,2.60085586875E+025,37229660487,711139,0.168577443388783,220,32,4010
1520380800,81.3273507002235,7997339.23668535,1.723321875E+022,22939.0550105116,5708,3.19188928998377E+015,49,5.92092711801514E+020,253799530349404,76573293042.056,63.0006091688728,2.04731864618015E+022,98611,2.602843978125E+025,37123482314,762015,0.168147196388166,212,41,3662
1520467200,80.1326661804619,7996926.23343347,1.7082E+022,21604.7388231136,5659,3239596540557828,47,5.26427328704644E+020,253880881668021,72815064633.8045,58.9350528336542,2.01509273287046E+022,88365,2.604806428125E+025,36265643347,672305,0.073962401857663,212,29,3652
1520553600,78.5379257865398,7997331.71951641,1.747396875E+022,20420.9796200345,5790,3155318990341533,49,4.9379163668073E+020,251841200895778,67226692572.3609,55.790481010263,2.04982603866807E+022,92541,2.606806875E+025,36366633630,639919,0.103561829317824,182,51,3365
1520640000,76.7767475250555,7997087.92627046,1.7524125E+022,18941.6484065461,5805,3.16658519829493E+015,45,3.93270096158791E+020,255305931612528,70923459730.4595,58.216537559541,2.05577700961588E+022,85638,2.608823325E+025,35641316816,584979,0.162893892574191,138,43,2855
1520726400,73.5791434207174,7996870.45840436,1.77024375E+022,18688.5983634504,5866,3146773011942617,52,3.56450508906328E+020,253927099991481,68810026469.9832,56.8347058753426,2.05788880089063E+022,71785,2.61084556875E+025,34513617538,602350,0.152951555705586,143,18,3572
1520812800,80.154771165713,7996696.8818454,1.714846875E+022,21812.4153900335,5679,3.19085276544873E+015,52,5.05617069943821E+020,253458594088827,69958383928.0442,57.2851071098918,2.03679608199438E+022,73349,2.612831803125E+025,36400879877,665571,0.21309101788235,154,29,4051
1520899200,75.8173856971936,7997042.68870426,1.7078625E+022,21106.7100936892,5657,3.17644784247964E+015,51,3.7928471061117E+020,250108503152650,68123485613.0144,55.628630086536,2.00472847106112E+022,86987,2.614798603125E+025,34299232194,680546,0.110940485105586,153,32,3709
1520985600,76.0269115163572,7996426.80253903,1.76019375E+022,20108.0627895008,5829,3135588654195949,53,4.20735219593694E+020,255855324213906,64741234906.593,53.5681643881692,2.07841727195937E+022,94438,2.616834946875E+025,35439367893,669705,0.191456256851356,158,25,3551
1521072000,75.4241354751922,7996995.41043849,1.70083125E+022,20295.7228830108,5633,3160698951660941,51,3.82269724211346E+020,248392892150206,59022793192.2859,48.4022412274812,2.00024572242113E+022,89441,2.618796965625E+025,33972510392,635682,0.191685682815302,181,51,3281
1521158400,73.9092068164922,7996918.22481677,1.77110625E+022,19509.2246463269,5867,3273027954201715,51,4.18047178727629E+020,266198697154808,59832228161.2932,47.5148336154272,2.07631096787276E+022,86975,2.620831471875E+025,34676661954,649182,0.087420455681442,143,30,2875
