date,score_twitter,volume_gg,volume_twitter,volume_wiki
1493337600,0.144104892909376,1981,99,13791
1493424000,0.127069421982393,1701,102,11038
1493510400,0.205447711651337,1094,66,16195
1493596800,0.184377840062279,1182,74,14544
1493683200,0.09358037386031,1467,59,17143
1493769600,0.111622064578299,1540,44,17277
1493856000,0.208072668457211,1634,56,19238
1493942400,0.135706282791199,1999,127,16900
1494028800,0.160748273753661,1590,142,17793
1494115200,0.075327786633222,917,99,17777
1494201600,0.160861411492273,932,77,19666
1494288000,0.131785574488542,1117,107,23935
1494374400,0.015092874573535,1359,68,24385
1494460800,0.259140736099732,1226,52,25185
1494547200,0.09523041080436,1371,78,39626
1494633600,0.087981896483937,1728,84,47817
1494720000,0.125194234172997,1527,143,43113
1494806400,0.195075932422557,1470,132,91099
1494892800,0.165315518052622,1890,87,88685
1494979200,0.2093440453482,1633,65,59979
1495065600,0.17111366872974,1389,61,45865
1495152000,0.129230083472747,1359,113,38662
1495238400,0.114988995674138,1371,76,33314
1495324800,0.206808953903847,706,110,31659
1495411200,0.134071268597905,725,105,70929
1495497600,0.128873361191326,1236,88,77232
1495584000,0.117904257134361,1186,92,70266
1495670400,0.084367651707562,1385,82,73348
1495756800,0.167320120289104,1735,115,61597
1495843200,0.162955423081033,1392,104,41682
1495929600,0.239404561993598,1915,93,32640
1496016000,0.110619988881852,1476,113,35534
1496102400,0.077920072691053,1449,83,35423
1496188800,0.206459988043784,1452,94,34254
1496275200,0.018295071841505,1381,63,31694
1496361600,0.092935312560706,1337,68,28056
1496448000,0.146125635046995,1243,152,25776
1496534400,0.062257123390896,1426,125,23455
1496620800,0.103531314630926,1363,95,28797
1496707200,0.147317111772145,1618,95,35757
1496793600,0.240831112555117,2145,70,33834
1496880000,0.146471313604508,1896,82,27396
1496966400,0.178235566531901,1633,96,26320
1497052800,0.19788219484918,1594,92,23523
1497139200,0.061001914891507,1340,107,27303
1497225600,0.13637698268717,1406,156,35940
1497312000,0.183329722710093,1802,107,32860
1497398400,0.174352858198403,1581,77,28795
1497484800,0.187126278719395,1552,75,29145
1497571200,0.06339810943619,1819,77,28247
1497657600,0.161671581456205,1514,95,23079
1497744000,0.151528087161116,1952,70,22615
1497830400,0.131301724086239,1842,72,25447
1497916800,0.183557100484828,1933,74,28562
1498003200,0.108870449518544,2043,52,32491
1498089600,0.103145776712951,2107,72,30385
1498176000,0.114236770835915,2028,84,25673
1498262400,0.037749600227589,1962,94,24171
1498348800,0.087197900380251,1608,52,22222
1498435200,0.145524459734116,1535,79,25687
1498521600,0.076159765532475,1812,100,35577
1498608000,0.119429627542467,2040,85,45873
1498694400,0.045347133887468,2032,59,34271
1498780800,0.136827064381986,1667,101,26499
1498867200,0.134385940433498,1467,86,23015
1498953600,0.161822002238018,1948,75,24879
1499040000,0.060253480972646,2058,69,25546
1499126400,0.099597801705334,2138,92,25454
1499212800,0.074056182793759,2161,88,26835
1499299200,-0.000811063492349,2149,68,27578
1499385600,0.09699332135042,2158,95,24291
1499472000,0.099847870168167,2105,95,21337
1499558400,0.147160902499647,1623,154,22075
1499644800,0.167336215320861,1507,129,26029
1499731200,0.092750380945185,1688,128,27965
1499817600,0.033577674011853,2046,67,27322
1499904000,0.095213604444119,1884,104,28320
1499990400,0.122111747797927,1792,79,24585
1500076800,0.084849043757863,1740,98,20377
1500163200,0.194659632789221,1515,128,20854
1500249600,0.108386894561407,1592,115,24527
1500336000,0.183886206833982,1544,124,29243
1500422400,0.111797028720842,1517,103,31101
1500508800,0.170671502322436,1415,77,32662
1500595200,0.006641819355786,1443,100,26503
1500681600,0.11497611118686,1654,141,23406
1500768000,0.119725395376453,1642,140,28733
1500854400,0.105646809323236,1729,103,28648
1500940800,0.133207320439188,1730,141,26829
1501027200,0.126660630936104,1824,68,27343
1501113600,0.134815804107774,1831,96,27907
1501200000,0.0712305182386,1759,105,24242
1501286400,0.106654815163312,1926,206,21545
1501372800,0.143585641766746,1178,182,35070
1501459200,0.135084262049415,817,147,24947
1501545600,0.125419224868379,944,97,53066
1501632000,0.12907640217474,1657,129,77020
1501718400,0.091860641201832,1728,78,31439
1501804800,0.137496810030546,1199,85,24554
1501891200,0.221279804704548,1045,127,26393
1501977600,0.100370969555246,1669,95,26523
1502064000,0.108292110014908,1719,121,34664
1502150400,0.119874344589757,1751,110,41798
1502236800,0.221845091783743,2054,119,37017
1502323200,0.137142294080476,1841,99,34824
1502409600,0.14343181023685,1682,142,32144
1502496000,0.170364169844369,1720,159,29789
1502582400,0.226140089352498,1651,116,38392
1502668800,0.158524794833401,1817,180,52910
1502755200,0.118664669645325,1921,152,48514
1502841600,0.114173340095124,2164,146,41717
1502928000,0.069706304242426,1833,74,38805
1503014400,0.170977567035971,1709,141,38499
1503100800,0.082230851594117,1699,131,35335
1503187200,0.128121387635314,1833,147,36346
1503273600,0.095711385160653,1740,110,37991
1503360000,0.147938590544027,1706,119,41910
1503446400,0.058298971653003,1830,113,40176
1503532800,0.129998786357035,1765,70,37747
