timestamp,blocks-size,avg-block-size,n-transactions-per-block,median-confirmation-time,hash-rate,difficulty,miners-revenue,transaction-fees,cost-per-transaction-percent,cost-per-transaction,n-unique-addresses,n-transactions,n-transactions-total,n-transactions-excluding-popular,n-transactions-excluding-chains-longer-than-100,output-volume,estimated-transaction-volume-usd,score_twitter,volume_gg,volume_twitter,volume_wiki
1509062400,138784.266359,1.03194846153846,2372.03846153846,14.4833333333333,7510989.94359475,1452839779145,8162322.04643333,166.66745997,0.888882545506073,34.3194964634835,552374,246692,266312904,239768,165040,2003977.22489855,952470634.548175,0.116700759145848,1727,119,36708
1509148800,138869.929946,1.00780690588235,2436.07058823529,22.925,6138789.85774571,1452839779145,6888711.112875,175.03828084,1.10815938941888,34.5246617621274,440621,207066,266519970,202033,150593,1417695.81194228,645113300.550161,0.215345890141956,1692,157,31082
1509235200,139026.70324,1.0180084025974,2168.99350649351,15.7333333333333,11122042.8010922,1452839779145,13055675.55642,278.85712501,1.03820804557235,40.6128197665023,666706,334025,266853995,317564,250060,1659959.90509793,1306645347.27501,0.111455336008259,1359,128,33836
1509321600,139177.894083,1.02850913605442,2150.18367346939,15.9,10616495.4010426,1452839779145,12373554.10683,263.59097424,0.76297015238825,40.5882022845278,672642,316077,267170072,305616,225551,1855584.22744581,1681454664.16076,0.108993071997996,762,205,42538
1509408000,139320.999693,1.03699717391304,2011.1231884058,15.85,9966505.88669303,1452839779145,12093705.3005,231.89499927,0.78656437787101,45.0462384159131,611373,277535,267447607,267062,188029,1916686.47664081,1589432235.99819,0.167988170111677,894,180,48178
1509494400,139434.717791,1.04328530275229,2218.23853211009,9.81666666666667,7872095.2293445,1452839779145,10194586.5721583,219.15266455,0.830188625826768,43.6010061530642,733878,241788,267689395,234730,243457,1711620.59813138,1269855999.92271,0.129853489377607,987,142,56103
1509580800,139590.32714,1.03739566,2276.49333333333,10.55,10833158.5724924,1452839779145,14715617.8482,277.59079476,0.63585647692193,44.5555298630017,704944,341474,268030869,329152,234241,2251378.16500266,2392765593.59585,0.135205815108728,1192,152,74790
1509667200,139714.873251,1.04660597478992,2332.75630252101,18.875,8594305.80084399,1452839779145,12261316.12221,271.77385265,0.757280998475123,45.6154608471689,670928,277598,268308467,268570,203967,3036929.60935422,1672135010.08878,0.094771466806138,1525,150,64293
1509753600,139848.545492,1.02824800769231,2262.46923076923,15.5166666666667,9388737.42949344,1452839779145,13655329.5294,273.249729,0.991200783369955,48.0017223703451,588058,294121,268602588,283626,228764,5765969.34505617,1424364752.54668,0.106006465227861,1891,147,49914
1509840000,139995.561562,1.04266716312057,1785.30496453901,14.9,10183169.0581429,1452839779145,13953618.89155,197.6563993,1.1040546637383,57.4433436019708,555458,251728,268854316,243244,180241,6077425.12154991,1309726635.20803,0.126607592246657,1624,260,48027
1509926400,140134.487161,1.04455337593985,2037.81203007519,12.0166666666667,9605400.60094328,1452839779145,12842419.1875,240.33789733,0.847888944576494,49.0688097380305,608650,271029,269125345,260465,199667,2782648.58633189,1568492020.04059,0.157537227740881,1412,182,51778
1510012800,140294.602454,1.02638008333333,2151.51282051282,10.7333333333333,11266484.9153921,1452839779145,15347363.3329333,294.12731396,0.871607661322773,47.4193365384014,714349,335636,269460981,323686,241986,3523838.11586754,1826009240.69999,0.097226894520605,1440,193,51470
1510099200,140442.466119,1.02683100694444,2092.68055555556,15.3583333333333,10399832.2295927,1452839779145,15069064.604,306.25172521,0.826903574768024,51.8331298839534,646100,301346,269762327,288774,238978,4267266.91926832,1888939271.1105,0.152493700852519,1522,190,54912
1510185600,140599.259605,1.02479402614379,2230.59477124183,10.7833333333333,11049821.7439423,1452839779145,15722628.40229,361.32993999,0.717960174354595,47.6913715635679,727945,341281,270103608,329691,246946,2237809.57165965,2267000254.3271,0.114999303407026,1392,276,54591
1510272000,140725.261173,1.05001306666667,2264.54166666667,18.05,8139094.7449613,1423367213138.33,11846298.40955,319.97295719,0.628934440815746,45.0021982947271,619943,271745,270375353,260777,202029,2333950.77395923,1944419256.12137,0.07636430942371,1589,195,53492
1510358400,140809.921279,1.058251325,2432.925,16.7166666666667,5426063.16330753,1364422081125,8125360.76956667,317.05792683,0.623462458308789,43.0564207214059,455431,194634,270569987,189193,155561,1664880.36971292,1344145630.42376,0.186766114034264,1428,250,44339
1510444800,140894.170398,1.0531139875,2324.575,27.2666666666667,5426063.16330753,1364422081125,8791671.83516667,583.61046709,0.490835718216955,48.677688504403,467890,185966,270755953,182691,146060,2087930.62714549,1844282044.77339,0.125317546489405,1722,213,45229
1510531200,141040.02069,1.0417878,2209.27857142857,18.6,9495610.53578818,1364422081125,16126660.1870667,783.38626441,0.784488439069054,53.6511804490375,694828,309299,271065252,299449,232312,4374153.69981811,2115296495.81568,0.162603440654035,1140,240,54732
1510617600,141171.529357,1.0274114609375,2124.9609375,20.975,8681701.06129205,1364422081125,14299314.2248333,615.08687921,0.801734602962858,54.037814894542,604054,271995,271337247,261563,202204,3861149.03692858,1833276923.30149,0.122233372968232,1460,176,50079
1510704000,141330.507773,1.04591063157895,2117.02631578947,18.275,10309520.0102843,1364422081125,17742474.7056,603.50996198,0.786428979587067,56.8051093931994,709142,321788,271659035,311421,231600,3422899.06038037,2324329725.36398,0.101030409341787,1223,95,46140
1510790400,141485.971754,1.02278934868421,2042.07894736842,12.55,10309520.0102843,1364422081125,18216836.5617,502.64025918,0.798489095757032,60.4927492188935,677301,310396,271969431,300307,221862,3817994.31245076,2351529593.36856,0.153373802637072,965,80,49047
1510876800,141658.738026,1.0345285748503,1836.02994011976,9.15,11326906.8534045,1364422081125,18692415.9221833,401.16643265,0.691264843140861,63.2024895496675,684253,306617,272276048,286083,228761,3818219.59308752,2803405660.00714,0.104329602955751,975,164,62242
1510963200,141801.236059,1.04777965441176,1991.72058823529,11.75,9224307.3776228,1364422081125,15016726.6763833,289.98839235,0.788924682747683,57.4289840449942,614839,270874,272546922,263154,197143,2716113.89752307,1971800219.25857,0.184158744110965,1099,169,48910
1511049600,141968.113951,1.042986825,1655.34375,12.375,10852126.3266151,1364422081125,17376609.3246667,247.44354414,1.11756154486406,67.9494456809817,603429,264855,272811777,257447,177053,5442164.82322341,1610358777.87166,0.090359936823452,1168,147,44907
1511136000,142146.383395,1.01868253714286,1921.16571428571,7.5,11869513.1697352,1364422081125,20065228.0629083,329.01817427,0.867693019147149,61.7939091402459,734768,336204,273147981,326795,217143,4224222.22523229,2394321375.20332,0.168900722004821,1442,131,58371
1511222400,142329.053084,1.05589415606936,2145.03468208092,13.1,11733861.5906525,1364422081125,19226652.9,310.29655182,0.78258511376846,53.7071652192019,753813,371091,273519072,343461,234280,3637233.52189774,2546719238.29304,0.259404047526919,1445,106,61690
1511308800,142460.100609,1.06542703252033,2087.06504065041,9.03333333333333,8342572.11358533,1364422081125,13902700.8525,205.61524966,0.832780681986628,56.1419268246249,673818,256709,273775781,247516,206833,3081911.81167103,1730604252.11137,0.018126674294075,1840,126,53155
1511395200,142626.033008,1.0568942611465,2243.35668789809,15.35,10648648.957991,1364422081125,17540614.875,265.91956914,0.739516767118928,51.5585426977414,747161,352207,274127988,338456,239557,3406958.99050021,2455560232.75711,0.13780402898564,1906,155,47490
1511481600,142782.276192,1.04861197315436,2051.91275167785,9.75,9977010.84137572,1361966821649.11,16712356.6141667,233.53648718,0.642572016567181,56.5664763327663,698358,305735,274433723,289866,208134,2677848.85111642,2691426205.26647,0.166230529831665,1650,177,45720
1511568000,142945.742368,1.0478601025641,2158.26282051282,13.025,10445729.4715075,1347001430558,18041747.8565333,195.63976527,0.788769024153617,55.4902574297377,697525,336689,274770412,318480,219357,2899917.65325056,2368622335.77296,0.134695770931359,1568,287,44223
1511654400,143105.202544,1.04222337254902,2154.75163398693,15.375,10244850.0585939,1347001430558,18860738.1297,191.22207725,0.86234050580171,59.2436180880793,712606,329677,275100089,317735,215129,2050315.30767249,2264912543.13349,0.157390817999121,1471,369,65803
1511740800,143283.259974,1.04739664705882,2230.91764705882,13.35,11383166.7317709,1347001430558,22128557.82885,236.5030831,0.672359405585049,60.5126450815557,829650,379256,275479345,363700,241241,2426385.16650855,3413320841.86148,0.121774837256579,449,304,123516
1511827200,143449.05767,1.06280574358974,2346.00641025641,9.96666666666667,10445729.4715075,1347001430558,21029651.13666,245.23091351,0.67206136571537,59.6978909293342,816744,365977,275845322,350166,240917,2880931.73888958,3250901799.03273,0.141217887633611,661,235,144286
1511913600,143633.200428,1.06440900578035,2301.09826589595,10.0833333333333,11584046.1446846,1347001430558,23310275.2025,290.90212855,0.611135288820585,60.8856418439155,903004,398090,276243412,382774,259927,3262042.94240396,3966055569.85926,0.14751735299813,897,114,262289
1512000000,143811.606931,1.06830241317365,2301.7125748503,17.1,11182287.3188573,1347001430558,22988871.266,270.63114407,0.687522289623475,62.2520954032246,851419,384386,276627798,368696,267508,2697792.3267182,3480444824.08979,0.197462990567561,1024,111,212459
1512086400,144007.066425,1.06808466666667,2256.32786885246,15.2,12253644.1877299,1347001430558,26605722.884,247.0519056,1.02943900944321,66.8086835323673,869274,412908,277040706,371320,270409,2319117.91462828,2679696382.87781,0.103568070289403,1700,187,167229
1512172800,144173.910471,1.03629842236025,2027.04347826087,10.35,10780528.4930301,1347001430558,23388265.6041667,190.29585342,1.22839130066538,74.728559344614,683882,326354,277367060,296727,219519,2142790.41723746,1985357942.79412,0.071374795446455,1363,225,111343
1512259200,144358.248478,1.04737503977273,2005.93181818182,8.38333333333333,11784925.5575982,1347001430558,26076363.222,187.45114274,1.33975386044077,76.6365703542348,762992,353044,277720104,332484,243213,1870464.10432922,2019481499.02992,0.200823444087003,1022,239,107583
1512345600,144551.61085,1.06830039779006,2213.73480662983,8.63333333333333,12119724.5791208,1347001430558,27786214.755,226.11990963,1.10834503877759,71.9521984488575,885109,400686,278120790,381149,265791,2613354.17930203,2601197062.19611,0.172853899855996,483,314,161367
1512432000,144740.052069,1.05865853370787,2279.26404494382,13,11918845.1662072,1347001430558,28080616.4,219.679754,1.08847802919262,71.5758474158541,891235,405709,278526499,378024,248754,3015982.76508613,2667850402.16001,0.155651513673611,464,247,159921
1512518400,144939.152759,1.05904622340426,2359.50531914894,12.075,14867776.0589056,1407975304733,34001400.78,257.16995428,0.973249162746898,79.5867241544644,978251,443587,278970086,415131,262810,3531510.98127536,3627399597.02256,0.125607931262319,546,155,179109
1512604800,145096.995341,1.04531511258278,2465.86092715232,10.3333333333333,11941671.1962486,1590896927258,35850533.4458333,361.57706839,0.660893460357363,99.6769288125838,869098,372345,279342431,356607,238956,3400920.70859401,5615762340.67331,0.064190302663382,541,165,331637
1512691200,145261.006392,1.05135289102564,2468.53846153846,15.5,12337090.7722833,1590896927258,40290718.09,641.42966479,0.864337271572127,107.720093471812,902011,385092,279727523,371809,266466,2492427.01359841,4799300874.73794,0.133191877367267,760,236,344686
1512777600,145443.926726,1.05126628735632,2318.38505747126,11.95,13760601.2460083,1590896927258,40234510.3421917,567.08842445,1.067047778822,102.932804101903,877574,403399,280130922,390742,318896,2895169.90410456,3891389970.16085,0.136208496931742,1435,163,214245
1512864000,145617.18599,1.05645892682927,2081.82926829268,10.4833333333333,12969762.0939389,1590896927258,36118756.345,458.10029691,1.04395087039575,109.234849556247,739391,341420,280472342,330823,262141,1987675.08041952,3572482517.43454,0.084014643736245,1329,148,189621
1512950400,145798.522593,1.06044797076023,2155.54385964912,13.4,13523349.5003875,1590896927258,42517108.925,483.63865068,1.02856109974284,119.197152079521,867654,368598,280840940,357068,256056,2687922.77010923,4271582103.69733,0.146105146328627,1715,177,242875
1513036800,145964.087445,1.06131315384615,2390.8782051282,13.1,12337090.7722833,1590896927258,41532449.5733333,537.94407913,0.746195666380391,115.242228079446,867771,372977,281213917,355339,244992,3302129.2571241,5760245259.91769,0.144558652833695,1731,225,230521
1513123200,146160.701474,1.05706467204301,2282.68279569892,11.525,14709608.2284917,1590896927258,47718952.9666667,604.2979452,1.05694566911933,115.965966142543,958476,424579,281638496,407341,259062,3267550.70839996,4658395921.13187,0.131556102635842,1971,114,201431
1513209600,146353.441376,1.04183730810811,2652.12972972973,8.23333333333333,14630524.3132847,1590896927258,47709970.566,644.60794431,1.37466523053372,100.523565019624,1072861,490644,282129140,470650,225507,2943542.64672696,3587876010.82623,0.150726292706066,1892,150,163855
1513296000,146532.233028,1.05793876923077,2400.44970414201,13.15,13365181.6699736,1590896927258,46748982.95,592.70393429,1.14088464027938,118.509879312083,942513,405676,282534816,389126,256456,2756649.27952242,4213976777.53253,0.220316909574142,1689,124,128830
1513382400,146712.908841,1.05658370175439,2129.95321637427,13.05,13523349.5003875,1590896927258,50569835.225,534.01138337,1.45433707355481,143.0197914616,819304,364222,282899038,349526,230740,2356102.92275223,3581766251.64358,0.106200600084594,1464,172,117337
1513468800,146905.507609,1.04107442162162,2118.43243243243,11.6,14630524.3132847,1590896927258,53191582.1375,535.43867532,1.08452566425362,140.175358475435,877464,391910,283290948,375878,234246,2389062.95524274,5065451796.19287,0.026480247609445,1330,215,124072
1513555200,147095.157989,1.04203505494506,2166.14835164835,11.45,16946489.2356708,1718045833483.09,52600190.3933333,587.12548366,1.11360250932615,137.660691060943,922523,394239,283685187,376724,233159,3005751.29995242,4873481581.50387,0.075077578441222,765,248,137631
1513641600,147243.580305,1.0601594,2704.44285714286,9.9,13035760.950516,1873105475221,41629001.0816667,662.59550536,1.13465642727153,113.021630769127,887697,378622,284063809,362550,203360,1984897.72988429,3771403823.79626,0.087860218620585,790,221,156057
1513728000,147389.481124,1.07280013970588,2722.625,11.25,12663310.6376441,1873105475221,40786861.3916667,911.59174277,0.812362940848719,113.034508630175,853863,370277,284434086,352242,238891,2227875.17809029,5152140336.23054,0.193005889214588,791,180,164499
1513814400,147526.58848,1.03869209090909,2541.5303030303,10.85,12290860.3247722,1873105475221,43552942.14,1128.76167038,1.21826587933796,132.919815945534,840739,335482,284769568,318502,188722,1791086.42938157,3660301618.00743,0.165741645083394,840,161,141432
1513900800,147691.247935,1.06231906451613,2455.7935483871,16.5,14432449.6237856,1873105475221,51049170.6725,1495.94647734,1.17971241040698,137.022384454183,890731,380648,285150216,360730,234495,1901698.95018683,4421187412.93248,0.173340003344416,1174,128,164227
1513987200,147838.593212,1.06003796402878,2217.34532374101,14.0166666666667,12942648.372298,1873105475221,41833672.6491667,1065.61559484,1.74647938388598,139.69841770299,729637,308211,285458427,290746,198555,1781229.26358274,2465336231.04408,0.177716214135793,866,113,145737
1514073600,148000.342927,1.06414286184211,1838.96710526316,10.8666666666667,14153111.8891317,1873105475221,37634874.15,881.12136284,1.52272756100808,138.787679677499,652209,279523,285737950,267959,202080,1427328.52493321,2547688081.56404,0.158734250650515,1566,124,109871
1514160000,148142.193631,1.05074595555556,1695.74814814815,10.5,12570198.0594261,1873105475221,32706729.1341667,689.39441204,1.33193410633654,146.595142312077,565074,228926,285966876,216690,148542,1810627.09798566,2519602087.6167,0.14235213566583,1831,137,116313
1514246400,148291.338094,1.05031311971831,1742.53521126761,13.375,13221986.1069519,1873105475221,38893686.4983333,725.62381816,1.26103038113759,161.686070684717,605853,247440,286214316,232606,153759,2185221.90059279,3172612010.67456,0.092359487786628,1490,118,126930
1514332800,148457.882881,1.06759478846154,1972.0641025641,8.13333333333333,14525562.2020036,1873105475221,41529952.92,784.81712352,0.908155163955899,138.582975790241,749191,307642,286521958,293690,168263,2323583.61840241,4694566031.24394,0.112325595290519,1290,132,99195
1514419200,148619.280134,1.08320304026846,2047.3355704698,9.8,13873774.1544777,1873105475221,37008426.9191667,785.83389168,1.05255514394382,124.845786830175,741488,305053,286827011,290853,171224,2067417.47415754,3618298008.33107,0.080147801112216,1258,134,92296
1514505600,148792.159497,1.04775371515152,2144.38787878788,8.06666666666667,15363575.4059653,1873105475221,40531227.59,785.79504963,1.13223540163817,117.853617300947,838925,353824,287180835,337150,182523,2311057.65922842,3682930089.23388,0.217945319623279,1181,75,91724
1514592000,148944.581153,1.03688201360544,2342.90476190476,10.7,13687548.9980418,1873105475221,33640243.617,778.5711097,0.876877531620844,100.383793998097,815099,344407,287525242,327455,187663,2243962.34386691,3942726332.10216,0.153797788242701,1181,141,83250
1514678400,149113.621439,1.03705696932515,1781.73006134969,9.13333333333333,15177350.2495293,1873105475221,35435185.8625,545.14452622,1.10115005560816,125.970638362482,678712,290422,287815664,278158,204038,1638125.54625116,3322403204.55718,0.223952108651157,1063,121,67355
1514764800,149276.389109,1.0433825,1549.72435897436,13.9,14975580.9596883,1922580604979.83,32334328.9866667,469.41303646,1.30924400163513,138.2271639843,593282,241757,288057421,231679,157092,1683244.82942738,2552418375.919,0.175886456266851,1888,128,65416
1514851200,149454.462968,1.04136759649123,1994.0350877193,7.98333333333333,16415540.6673506,1931136454487,40553327.6416667,649.16497626,1.18587013587869,122.635624411337,850801,340980,288398401,324425,175840,2536938.59565959,3526212014.84202,0.198280393525451,1845,155,85549
1514937600,149621.748542,1.06551321019108,2522.05732484076,9.55,15071578.2735325,1931136454487,39612658.0758333,749.68547259,1.43244848445799,103.108718762686,937530,395963,288794364,376433,209685,2816884.61237679,2850171440.7466,0.179630004391622,1621,101,91452
1515024000,149800.808436,1.06583270238095,2529.80952380952,13.95,16127548.7258182,1931136454487,42527795.29,778.26109477,1.07924604787465,102.933855744122,1054711,425008,289219372,402643,205100,2737825.46133884,4053543883.55184,0.113370667186948,1940,79,86342
1515110400,149953.480355,1.0676357972028,2396.55244755245,9.48333333333333,13727615.8797143,1931136454487,41569957.46,701.35602085,0.827695246181313,124.724362107574,888402,342707,289562079,322200,181631,2921230.73442496,5164208947.91958,0.082587741244358,2030,127,79232
1515196800,150130.654694,1.05460916071429,2135.99404761905,9.76666666666667,16127548.7258182,1931136454487,46900388.184,694.47790564,1.23060858228421,134.871173938766,889098,358847,289920926,342679,241394,2979615.08569446,3932860281.58278,0.09190960555504,1957,150,79836
1515283200,150300.388301,1.04773831481482,2272.75925925926,14.3,15551564.8427532,1931136454487,43826673.4266667,686.11400249,0.921736983742576,122.611710890296,910004,368187,290289113,352796,162523,2757179.42461314,4897713642.15688,0.055608379711109,1864,130,79013
1515369600,150474.795925,1.0506483373494,2082.36144578313,14.875,15935554.0981299,1931136454487,41050023.0266667,694.5264055,1.04651810728635,122.310547620958,895996,345672,290634785,329050,233898,2520926.89168356,4040000007.91801,0.090081686186689,1494,156,87562
1515456000,150647.750218,1.05459934756098,2196.73780487805,14.375,15743559.4704415,1931136454487,39993340.56,752.4182028,1.0868412400215,114.458777238821,919149,360265,290995050,340700,206394,2246011.72906945,3794067602.83848,0.13955101365714,1298,133,91854
1515542400,150823.410584,1.05819497590361,2092.72891566265,13.7,15935554.0981299,1931136454487,41068171.475,720.32570087,1.0755178041544,121.715780176238,876989,347393,291342443,330491,194819,2162979.76075198,3931428179.00702,0.087726259420917,1405,117,99815
1515628800,151027.434253,1.05711745595855,1751.0829015544,11.425,18527481.5719221,1931136454487,40136372.689,697.44083354,1.14839534969047,122.358755398642,822010,337959,291680402,322216,204041,1858450.48095441,3600871653.38273,0.010781558017748,1412,102,88028
1515715200,151215.165292,1.05466875842697,1685.90449438202,8.16666666666667,17087521.8642597,1931136454487,38260425.5,617.63579417,1.21245900363243,131.790878011215,747265,300091,291980493,286175,191086,1779515.71814413,3261904629.74643,0.177689987698563,1440,109,75933
1515801600,151366.346293,1.01463759060403,1783.45637583893,9.68333333333333,16501289.1137539,2134254177773.12,33603224.7,528.46632102,1.32611413234526,130.462564970455,652049,265735,292246228,253379,176924,1365097.69524725,2614290041.62047,0.024100922425657,1598,151,65514
1515888000,151529.198247,1.05065776774194,1516.41935483871,7.73333333333333,17165770.5545763,2227847638503,32575141.38,491.32446483,1.25620435127817,143.148380120117,592041,235045,292481273,224444,154354,1269172.79926963,2678410640.0442,0.143844686786477,1436,185,57507
1515974400,151688.097754,1.05933004666667,1824.15333333333,8.48333333333333,16612036.0205577,2227847638503,32326136.172,510.11761779,1.18155572397007,122.141543450392,670839,273623,292754896,259372,173183,1497810.16814613,2828536552.74351,0.133929143238963,814,156,63876
1516060800,151855.056375,1.05005422012579,1910.22012578616,13.025,17608758.1817911,2227847638503,28025172.3225,606.38246009,0.959737422672764,95.4883380134294,737398,303725,293058621,287366,174727,2889286.58911243,3021888568.47542,0.154242248279123,577,138,74029
1516147200,152032.445681,1.06221141317365,1890.84431137725,13.425,18494733.4362209,2227847638503,29865677.22,675.09668652,1.09448310180737,97.2592164117443,768381,315771,293374392,300012,196755,2469526.19424984,2806040584.34865,0.194129718977829,564,108,89187
1516233600,152214.242536,1.05084887283237,1788.98843930636,8.53333333333333,19159214.8770432,2227847638503,31046750.9516667,656.89753535,1.17968549705404,103.35307059404,744189,309495,293683887,293730,184028,2156724.20053858,2711507318.12694,0.083095253969113,873,106,70655
1516320000,152387.221362,1.04835652121212,1476.47878787879,13.075,18273239.6226134,2227847638503,28241982.9,491.48999429,1.16537471952706,119.747628347452,578406,243619,293927506,231462,152039,1953499.50915414,2503297607.33243,0.095187028302381,1496,166,58273
1516406400,152584.190571,1.10656858988764,1351.74719101124,7.45,19712949.4110618,2227847638503,33309440.4533333,429.4031975,1.27566864592429,142.872217954132,559711,240611,294168117,230899,166380,1460377.6995824,2694792832.29181,0.080654199506865,1187,143,50979
1516492800,152785.681735,1.07749285561497,1153.05882352941,11.525,20709671.5722952,2227847638503,29815798.362,343.36269629,1.73912670550657,143.046333664984,522861,215622,294383739,207718,152188,1108525.07146823,1773530155.09741,0.147647294411693,819,148,47043
1516579200,152966.215098,1.08103810179641,1470.43113772455,11.6,18494733.4362209,2227847638503,24447639.6433333,314.61253947,1.20644977780516,103.148287884981,574420,245562,294629301,235003,160630,1525531.99580509,2099490615.82093,0.18729369473662,1372,159,53460
1516665600,153155.666102,1.07034465536723,1536.3615819209,7.8,19602202.504258,2227847638503,27086864.964,285.95800518,1.39983313575575,103.113799178658,547568,271936,294901237,232259,165118,1539514.45965913,2003121184.74813,0.109494512943583,1629,108,48401
1516752000,153343.985038,1.06999395454545,1422.85795454545,12.325,19491455.5974543,2227847638503,27021008.7083333,283.49809897,1.33391266206381,111.88855305991,576212,250423,295151660,241244,162151,1502763.71387057,2100547353.64536,0.186545795717599,1708,80,50792
1516838400,153519.416674,1.11032681012658,1497.3417721519,11.375,20445148.5647756,2460585023617.37,23853113.88,220.85446644,1.15985450588121,104.088588057416,539581,236580,295388240,227471,163043,1357490.31663827,2123135103.39076,0.074803281281426,1871,79,53599
1516924800,153681.023905,1.04262729677419,1422.31612903226,11.775,20056949.5413938,2603077300218,22680092.5125,209.13221596,0.834349368673293,106.814229775701,514621,220459,295608699,214772,142735,1702177.38888987,2822337879.8219,0.236782531358731,1702,117,45074
1517011200,153844.07593,1.03854792993631,1232.98089171975,11.6,20315748.890315,2603077300218,23654604.1083333,168.25469362,1.77860123340541,126.855696284817,541699,193578,295802277,188058,126082,1363301.0679762,1380662034.53627,0.154955353070864,1566,167,39103
1517097600,154006.975327,1.03100884177215,1350.92405063291,11.95,20445148.5647756,2603077300218,24143236.92,155.34485572,1.30224184930164,117.430262325803,492738,213446,296015723,205967,137919,3128906.09631931,1924759197.82759,0.091768989441348,1601,109,39525
1517184000,154157.665063,1.01817389189189,1568.75675675676,12.275,19151151.8201696,2603077300218,21651636.805,145.75112922,1.24301173284655,96.3823516547976,532630,232176,296247899,225983,155772,1941048.85270311,1800278170.0667,0.131579042542378,1129,102,41255
1517270400,154322.579011,0.987508670658682,1416.82035928144,11.075,21609745.6349211,2603077300218,22124873.9708333,160.30090386,1.30114347056699,96.7492488421798,531440,236609,296484508,230310,158259,2359671.26612026,1759355792.58788,0.114651743902098,846,97,39961
1517356800,154444.590275,1.04283131623932,1745.94871794872,15.675,15139761.9118908,2603077300218,15840583.36,162.20623626,1.01628408371249,80.529148333051,481100,204276,296688784,197264,141543,1785708.48638855,1618658854.2044,0.036130094612034,858,58,44012
1517443200,154613.224383,1.053963175,1610.4,12.475,20703947.9136968,2603077300218,19329173.7333333,214.02754492,0.799509242972755,78.0496466236033,591550,257664,296946448,249466,179686,2190613.2751607,2515366060.41582,0.085208111701781,875,90,47413
1517529600,154785.000775,1.02247852380952,1404.27380952381,11.225,21739145.3093817,2603077300218,20349747.21,274.36258243,0.717893514214104,89.5919015497104,551198,235918,297182366,229894,155128,1460796.37959507,2944216908.40083,0.150573042668778,1101,113,52986
1517616000,154942.458339,0.996566860759494,1233.48734177215,10.475,20445148.5647756,2603077300218,18561807.1916667,146.92776937,1.29091428940315,98.8247574754042,436196,194891,297377257,184856,131568,910042.47921614,1491970146.06166,0.083397404363761,1079,141,44264
1517702400,155118.765194,0.990487949438202,975.769662921348,9.275,23033142.0539877,2603077300218,19061071.0683333,111.31669812,1.20899697337583,112.999677443911,396694,173687,297550944,165753,125143,972248.5046674,1623376684.01255,0.06917466219342,1749,114,42910
1517788800,155322.770886,1.10273347027027,1169.52972972973,6.13333333333333,23938939.775212,2603077300218,16457612.3083333,173.7675019,0.967008003447425,78.5861151388427,486553,216363,297767307,208757,144850,1848912.71449765,1758323361.25125,0.117062875423328,1217,90,56614
1517875200,155504.250044,1.06752445882353,1436,7.43333333333333,24293141.3193202,2607870187292.06,17000620.9333333,164.26998571,0.800015118883558,72.0731185940206,589896,244120,298011427,238351,164738,1914332.61631052,2199269650.76933,0.192746275882728,758,116,57917
1517961600,155655.362901,1.07172239007092,1515.73758865248,8.86666666666667,20149017.2119067,2874674234415,14762174.0625,123.52109098,0.905837981535444,71.4802720054177,489402,213719,298225146,205988,144287,1160111.91246956,1686470711.55386,0.113301932008181,973,77,42782
1518048000,155792.690886,1.04830522900763,1322.81679389313,13.675,18720008.8990056,2874674234415,13782297.575,87.98500449,0.805963099397306,82.0532315800965,398607,173289,298398435,166517,126556,1171509.55403524,1764215068.64473,0.119037254180187,1884,67,40473
1518134400,155937.97688,1.07619254814815,1317.48148148148,12.2,19291612.224166,2874674234415,14685356.425,88.36425123,0.890278762801589,85.2238778483706,462086,177860,298576295,173698,131499,1144162.67234831,1702603672.85537,0.160154642267241,1252,141,40043
1518220800,156085.952197,1.03479242657343,1271.20979020979,9.45,20434818.874487,2874674234415,15154655.1653042,88.79565618,1.61455875175555,85.8746321772928,421547,181783,298758078,177603,133091,1537986.3999401,966861580.237392,0.11034781235695,933,92,33655
1518307200,156237.996989,1.00691915231788,974.887417218543,7.53333333333333,21578025.5248079,2874674234415,15831705.8625,61.96458348,2.27231640442183,110.491753344649,368624,147208,298905286,144165,108927,1398605.05384884,715801285.186677,0.139380842371956,855,159,33358
1518393600,156410.851393,1.04129159036145,1126.01204819277,10.2,23721537.9941597,2874674234415,18398084.88,69.96971094,1.18487201543706,101.114202819916,437380,186918,299092204,183345,133062,1674741.82471679,1595114435.69046,0.07947494739885,1315,153,42788
1518480000,156580.256203,1.03295615853659,1115.75609756098,11.05,23435736.3315795,2874674234415,17728596.585,68.57325292,1.44189933042035,99.5442238683429,414749,182984,299275188,179616,128687,1315762.89938925,1263264353.90013,0.190271220111016,1584,71,37817
1518566400,156762.090638,1.01583483240223,1097.30167597765,10.225,25579248.8009313,2874674234415,20951584.5166667,63.75846926,1.55388066737457,109.366317659724,450367,196417,299471605,192621,140594,1557016.9789732,1382435888.85529,0.127167846259126,1632,88,34123
1518652800,156901.460878,1.06389496183206,1512.84732824428,8.48333333333333,18720008.8990056,2874674234415,16527155.601,64.08005499,1.31721264797599,85.6628785110918,475029,198183,299669788,194351,139075,1418774.18366203,1288852356.37922,0.059818087942606,1707,69,36704
1518739200,157056.833478,0.989634394904459,1195.78343949045,6.61666666666667,22435430.5125486,2874674234415,19925190.5791667,58.25713445,1.89334009811942,109.005817626933,422415,187738,299857526,180685,126413,1102895.65944937,1080869422.77153,0.240121066358823,1523,73,31048
